dataset,model,size,full model name,snapshot,seed,raw_prediction,answer_only,correct,template_id,text,operator,num1,num2,items,verb,answer,answer_str,number_format,id
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: At first there are seven vehicles in the parking lot. How many vehicles are there after five vehicles arrive 
Answer: There are seven vehicles in the parking lot.
",There are seven vehicles in the parking lot.,FALSE,2,"Question: At first there are seven vehicles in the parking lot. How many vehicles are there after five vehicles arrive 
Answer:",+,7,5,vehicles,arrive,12,twelve,textual,31
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: At first there are nine vehicles in the parking lot. How many vehicles are there after one vehicles arrive 
Answer: There are nine vehicles in the parking lot.
",There are nine vehicles in the parking lot.,FALSE,2,"Question: At first there are nine vehicles in the parking lot. How many vehicles are there after one vehicles arrive 
Answer:",+,9,1,vehicles,arrive,10,ten,textual,32
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: At first there are six motorcycles in the parking lot. How many motorcycles are there after one motorcycles arrive 
Answer: There are six motorcycles in the parking lot.
",There are six motorcycles in the parking lot.,FALSE,2,"Question: At first there are six motorcycles in the parking lot. How many motorcycles are there after one motorcycles arrive 
Answer:",+,6,1,motorcycles,arrive,7,seven,textual,33
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: At first there are three vehicles in the parking lot. How many vehicles are there after two vehicles arrive 
Answer: There are three vehicles in the parking lot.
",There are three vehicles in the parking lot.,FALSE,2,"Question: At first there are three vehicles in the parking lot. How many vehicles are there after two vehicles arrive 
Answer:",+,3,2,vehicles,arrive,5,five,textual,34
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: At first there are nine vehicles in the parking lot. How many vehicles are there after three vehicles arrive 
Answer: There are three vehicles in the parking lot.
",There are three vehicles in the parking lot.,FALSE,2,"Question: At first there are nine vehicles in the parking lot. How many vehicles are there after three vehicles arrive 
Answer:",+,9,3,vehicles,arrive,12,twelve,textual,35
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: At first there are nine vehicles in the parking lot. How many vehicles are there after four vehicles arrive 
Answer: There are four vehicles in the parking lot.
",There are four vehicles in the parking lot.,FALSE,2,"Question: At first there are nine vehicles in the parking lot. How many vehicles are there after four vehicles arrive 
Answer:",+,9,4,vehicles,arrive,13,thirteen,textual,36
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: At first there are three vehicles in the parking lot. How many vehicles are there after three vehicles arrive 
Answer: There are three vehicles in the parking lot.
",There are three vehicles in the parking lot.,FALSE,2,"Question: At first there are three vehicles in the parking lot. How many vehicles are there after three vehicles arrive 
Answer:",+,3,3,vehicles,arrive,6,six,textual,37
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: At first there are eight vehicles in the parking lot. How many vehicles are there after one vehicles arrive 
Answer: There are eight vehicles in the parking lot.
",There are eight vehicles in the parking lot.,FALSE,2,"Question: At first there are eight vehicles in the parking lot. How many vehicles are there after one vehicles arrive 
Answer:",+,8,1,vehicles,arrive,9,nine,textual,38
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: At first there are five trucks in the parking lot. How many trucks are there after two trucks arrive 
Answer: There are five trucks in the parking lot.
",There are five trucks in the parking lot.,FALSE,2,"Question: At first there are five trucks in the parking lot. How many trucks are there after two trucks arrive 
Answer:",+,5,2,trucks,arrive,7,seven,textual,39
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: You started the journey with ten dollar bills. You earned two dollar bills during your quest. How much dollar bills remains? 
Answer: $2.00
",$2.00,FALSE,3,"Question: You started the journey with ten dollar bills. You earned two dollar bills during your quest. How much dollar bills remains? 
Answer:",+,10,2,dollar bills,earned,12,twelve,textual,40
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: You started the journey with eight gold coins. You retrieved two gold coins during your quest. How much gold coins remains? 
Answer: The total amount of gold coins is equal to the total amount of gold coins you have.
",The total amount of gold coins is equal to the total amount of gold coins you have.,FALSE,3,"Question: You started the journey with eight gold coins. You retrieved two gold coins during your quest. How much gold coins remains? 
Answer:",+,8,2,gold coins,retrieved,10,ten,textual,41
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: You started the journey with three dollar bills. You acquired three dollar bills during your quest. How much dollar bills remains? 
Answer: $3.00
",$3.00,FALSE,3,"Question: You started the journey with three dollar bills. You acquired three dollar bills during your quest. How much dollar bills remains? 
Answer:",+,3,3,dollar bills,acquired,6,six,textual,42
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: You started the journey with three dollar bills. You retrieved two dollar bills during your quest. How much dollar bills remains? 
Answer: $2.00
",$2.00,FALSE,3,"Question: You started the journey with three dollar bills. You retrieved two dollar bills during your quest. How much dollar bills remains? 
Answer:",+,3,2,dollar bills,retrieved,5,five,textual,43
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: You started the journey with seven dollar bills. You retrieved two dollar bills during your quest. How much dollar bills remains? 
Answer: $2.00
",$2.00,FALSE,3,"Question: You started the journey with seven dollar bills. You retrieved two dollar bills during your quest. How much dollar bills remains? 
Answer:",+,7,2,dollar bills,retrieved,9,nine,textual,44
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: You started the journey with four dollar bills. You acquired three dollar bills during your quest. How much dollar bills remains? 
Answer: $3.00
",$3.00,FALSE,3,"Question: You started the journey with four dollar bills. You acquired three dollar bills during your quest. How much dollar bills remains? 
Answer:",+,4,3,dollar bills,acquired,7,seven,textual,45
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: You started the journey with six silver coins. You retrieved four silver coins during your quest. How much silver coins remains? 
Answer: The remaining silver coins are:
",The remaining silver coins are:,FALSE,3,"Question: You started the journey with six silver coins. You retrieved four silver coins during your quest. How much silver coins remains? 
Answer:",+,6,4,silver coins,retrieved,10,ten,textual,46
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: You started the journey with two gold coins. You earned one gold coins during your quest. How much gold coins remains? 
Answer: The total amount of gold coins is equal to the total amount of gold coins you earned during your journey",The total amount of gold coins is equal to the total amount of gold coins you earned during your journey,FALSE,3,"Question: You started the journey with two gold coins. You earned one gold coins during your quest. How much gold coins remains? 
Answer:",+,2,1,gold coins,earned,3,three,textual,47
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: You started the journey with six dollar bills. You retrieved one dollar bills during your quest. How much dollar bills remains? 
Answer: $6.
",$6.,FALSE,3,"Question: You started the journey with six dollar bills. You retrieved one dollar bills during your quest. How much dollar bills remains? 
Answer:",+,6,1,dollar bills,retrieved,7,seven,textual,48
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: You started the journey with four gold coins. You earned two gold coins during your quest. How much gold coins remains? 
Answer: The total amount of gold coins is $2.
",The total amount of gold coins is $2.,FALSE,3,"Question: You started the journey with four gold coins. You earned two gold coins during your quest. How much gold coins remains? 
Answer:",+,4,2,gold coins,earned,6,six,textual,49
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: You started the journey with one gold coin. You earned one gold coins during your quest. How much gold coin remains? 
Answer: The remaining gold coin is equal to the total gold coins you earned during the journey.
",The remaining gold coin is equal to the total gold coins you earned during the journey.,FALSE,3,"Question: You started the journey with one gold coin. You earned one gold coins during your quest. How much gold coin remains? 
Answer:",+,1,1,gold coins,earned,2,two,textual,50
implicit_small,pythia,large,EleutherAI/pythia-2.8b-deduped,51000,42,"Question: You started the journey with six gold coins. You retrieved one gold coins during your quest. How much gold coins remains? 
Answer: The total amount of gold coins is equal to the total amount of gold coins you have.
",The total amount of gold coins is equal to the total amount of gold coins you have.,FALSE,3,"Question: You started the journey with six gold coins. You retrieved one gold coins during your quest. How much gold coins remains? 
Answer:",+,6,1,gold coins,retrieved,7,seven,textual,51
